54	2456654.3140556430	0.91354	6330.2	237.6	309180.9	554.9	16835.4	263.6		9.72	0.04
55	2456654.3141233418	0.91462	6110.7	238.3	305232.9	552.9	16489.9	262.8		9.78	0.04
56	2456654.3141909740	0.91571	6455.4	242.4	308680.7	553.1	16679.7	260.2		9.67	0.04
57	2456654.3142586732	0.91679	5996.8	244.3	302247.3	551.4	16464.6	267.8		9.80	0.04
58	2456654.3143263720	0.91788	6329.4	264.6	307211.3	560.6	16249.3	272.0		9.71	0.04
59	2456654.3143940712	0.91896	6261.0	248.6	304969.1	558.0	16736.2	269.4		9.71	0.04
60	2456654.3144617034	0.92005	6010.9	243.8	306783.3	556.9	16105.8	268.5		9.83	0.04
61	2456654.3145294022	0.92113	6390.6	244.2	307085.3	555.0	16431.9	265.0		9.68	0.04
62	2456654.3145971014	0.92222	6696.6	243.7	308074.8	554.0	16749.2	266.9		9.57	0.03
63	2456654.3146647336	0.92330	5877.5	243.4	306835.4	560.3	16661.5	276.7		9.89	0.04
64	2456654.3147324328	0.92439	6087.5	244.6	306482.9	554.3	16187.2	268.4		9.80	0.04
65	2456654.3148001316	0.92547	5938.7	239.6	304229.5	552.7	16309.1	264.4		9.84	0.04
66	2456654.3148677638	0.92656	6382.1	243.9	306918.0	556.8	16930.4	271.4		9.68	0.04
67	2456654.3149354630	0.92764	6149.0	254.2	308244.0	560.6	17065.9	279.6		9.79	0.04
68	2456654.3150031618	0.92873	6380.3	248.7	305439.0	559.1	16917.2	276.4		9.67	0.04
69	2456654.3150708606	0.92982	5849.1	249.0	302306.8	556.6	16615.7	282.2		9.86	0.04
70	2456654.3151384932	0.93090	6032.3	255.0	307908.0	560.8	17353.4	275.7		9.83	0.04
71	2456654.3152061920	0.93199	6450.6	255.0	306443.0	560.3	16683.6	270.4		9.65	0.04
72	2456654.3152738912	0.93307	6214.0	238.8	307216.2	551.6	16532.2	261.2		9.75	0.04
73	2456654.3153415234	0.93416	5895.2	247.2	306792.8	557.1	16646.3	272.4		9.88	0.04
74	2456654.3154092222	0.93524	6383.5	244.8	307219.7	557.4	16606.5	269.6		9.68	0.04
75	2456654.3154769214	0.93633	6202.9	256.2	305707.8	557.8	16959.9	276.1		9.74	0.04
76	2456654.3155446202	0.93741	6082.2	257.5	305918.8	563.4	16654.4	275.9		9.79	0.04
77	2456654.3156122528	0.93850	6439.2	271.8	306464.5	564.9	16428.2	287.8		9.66	0.04
78	2456654.3156799516	0.93958	6843.3	247.1	311494.6	556.6	16747.6	268.2		9.55	0.03
79	2456654.3157476503	0.94067	6419.7	250.6	306833.5	559.5	17551.8	274.5		9.67	0.04
80	2456654.3158152830	0.94175	6064.4	241.7	309954.6	558.9	16447.9	259.8		9.83	0.04
81	2456654.3158829818	0.94284	6245.6	259.3	304833.0	561.8	16546.7	275.6		9.72	0.04
82	2456654.3159506805	0.94392	6167.9	248.0	306790.5	558.9	16440.3	273.2		9.77	0.04
83	2456654.3160183132	0.94501	6655.1	236.5	310175.4	558.5	16379.2	264.2		9.60	0.03
84	2456654.3160860119	0.94609	6593.4	259.1	309540.0	564.7	17216.2	285.2		9.62	0.04
85	2456654.3161537112	0.94718	6435.1	271.5	308240.0	574.0	17275.5	301.1		9.67	0.04
